CHR.PHYS	RecombRate	Yield
3	5.912780720063182e-05	-4.702
3	2.1934509500276533e-05	-0.1766
3	0.0196022983831003	-2.238
3	0.0032773018127603	13.55
3	0.0462245944181418	3.694
3	0.0123810768120007	-3.476
3	0.0050482750295	0.6454
3	0.0628728873615207	-0.5341
3	0.0	-1.355
3	0.0224714272836585	-0.3801
3	0.0148639678427988	0.5691
3	0.0020790100181606	-2.523
3	0.010821342322	0.5358
3	1.382827749996096e-05	-2.012
3	0.0020322799716012	-0.9703
3	0.0	-1.078
3	0.0222377777308997	-0.6591
3	2.145767200012472e-05	-1.277
3	0.0001306533801592	-1.457
3	3.147125215985369e-05	6.223
3	5.006790139994166e-05	-0.7486
3	0.0503277790041005	1.716
3	0.0004606247019998	2.117
3	4.19616700000347e-05	-2.257
3	0.0642828940904607	3.203
3	0.0003123283423001	-2.347
3	0.0002174377453005	-0.3777
3	0.0001521110549997	3.601
3	8.77380379611381e-05	-0.6043
3	1.7642975000065064e-05	-0.5116
3	0.0332465163481998	0.2505
3	5.197525015976368e-05	-0.3319
3	7.438659900049771e-05	-3.163
3	2.288818330065112e-05	2.997
3	0.0050706862900007	-4.763
3	0.0079221725114999	1.954
3	0.0157303813894991	0.6751
3	1.9550324300787736e-05	11.03
3	1.4305115003665492e-06	1.231
3	0.0069794655208603	-7.867
3	0.0030007362631208	0.2836
3	0.0226545336211598	1.805
3	0.0138459205850001	-1.388
3	0.0146422383465996	-0.1249
3	3.862380970076629e-05	-0.6545
3	6.53266906995853e-05	2.898
3	0.0853986733388003	0.2184
3	0.0005230903720008	-5.434
3	7.00950643004461e-05	-3.5
3	9.870529316025056e-05	-1.132
3	0.0005464553800003	-3.573
3	0.0226130488007614	-1.701
3	5.5313109999843846e-05	6.853
3	0.0306777949999998	-7.279
3	7.200241110005834e-05	6.611
3	8.583068630052537e-05	0.5361
3	0.0366530418852004	-2.551
3	0.0070548056169998	2.453
3	4.291534399847308e-06	1.823
3	0.0137681958348201	-2.263
3	0.047294616349399	-3.003
3	0.1009135240439187	-6.318
3	9.489059300094028e-05	1.849
3	0.0001726150509995	-10.89
3	0.0694217680702209	-0.8377
3	6.67572020001117e-05	0.1481
3	0.02283620786966	1.403
4	0.0868048682272011	-2.05
4	0.0476160045780007	5.887
4	0.0200438496700003	0.6932
4	0.0606703755779989	-12.41
4	0.0039601325599996	0.6118
4	0.1214180005256588	-0.1001
4	0.0047059058909999	1.64
4	0.1123599995791009	0.1962
4	0.0274047855257997	3.041
4	0.0003752708515003	-0.8817
4	0.0487728114384991	0.4205
4	0.0143375400929999	1.976
4	0.0010175705130004	-0.5487
4	0.0871515264385589	2.61
4	0.0252046587872998	2.977
4	0.0008931159859999	-1.477
4	0.0003905296231598	-2.75
4	0.00743532177	5.784
4	0.0002408027590004	0.03224
4	0.020514011644301	-0.02777
4	0.0001034736600002	2.528
4	0.000222682955	0.1871
4	0.0008702278113004	-0.7414
4	0.0097203254750013	3.759
4	0.0032567978519999	-0.1978
4	0.0009889602464001	2.302
4	0.005777835862661	7.99
4	0.0001821517935995	2.102
4	0.0039792060899994	-1.562
4	1.1444092000267858e-05	-0.7051
4	0.0029320717259997	2.455
4	0.0	-0.3788
4	0.0018968582709995	-1.316
4	0.0034151077073021	1.203
4	0.0001935958889998	0.0
4	0.0035023689600981	0.1281
4	0.0019941330267005	-1.372
4	0.0170030598117598	6.492
4	0.0003352165199999	1.451
4	0.0120563505103001	-2.413
4	0.0021653175608005	-7.82
4	0.0363636028273006	-2.13
4	0.0004100799523003	-4.135
4	0.0007777214107997	-7.517
4	3.480911230013817e-05	-5.896
4	0.0371723174870011	-0.9689
4	0.0001063346862002	15.56
4	0.0500574108104014	1.259
4	0.0001540184013011	-0.5368
4	0.001779556273461	-0.3727
4	0.0005369186399999	1.075
4	0.0187325480709592	-6.712
4	3.528595000013013e-05	1.19
4	0.1121129988310993	-3.574
4	0.0008316039964606	-15.57
4	0.0001153945925	0.3454
4	0.0002703666719998	2.189
4	0.0159420964405594	-0.8135
4	0.0196018220831604	-0.8624
4	0.0497264864756017	-1.267
4	0.0041313171562995	2.36
4	0.0214133257890596	1.442
4	2.86102299984492e-06	0.05711
4	2.288818366036338e-05	-0.5936
4	0.0079855914637008	-2.048
4	2.5272369120088456e-05	-2.19
4	0.0128197669242	-2.198
4	6.6757199999045724e-06	-2.507
4	0.0233631137799994	1.822
4	8.010863999974305e-05	-0.4027
4	8.869170999936671e-05	0.05737
4	0.0166301723883002	-2.143
4	0.0001144409172999	2.477
4	2.0503997999909984e-05	0.3268
4	2.5272369200024517e-05	-3.089
4	0.0030207633973002	0.847
4	0.0039730071857997	1.009
4	0.0129523272959604	1.332
4	0.0134634971457598	3.502
4	0.0001635551404	-12.91
4	0.0001759529110003	0.6093
4	0.0049767493433003	-4.6
4	0.0069026946971995	2.13
4	0.0020270347736	-0.7187
4	0.0354170799665229	0.4425
4	3.8623810000082415e-05	1.086
4	5.197524999989156e-05	-0.1933
4	0.0002722740170009	0.8113
4	0.0003070831297993	13.23
4	1.4781951599651675e-05	-0.2193
4	7.581710900073091e-05	-1.171
4	0.0089554782255003	0.3592
4	9.536743004190384e-07	4.821
4	6.675720300108878e-06	0.2348
4	0.0223922726236001	0.2751
4	0.0120253564219607	-1.411
4	0.0467095364472998	3.525
4	9.05990616040242e-06	1.533
4	5.388259870020562e-05	1.222
4	0.0234494213158003	0.3039
4	4.768371599794818e-06	2.996
4	4.529953015897093e-05	-1.191
4	0.0824809093436007	-0.2732
4	0.0001440048185994	1.839
4	0.0099039080687992	1.391
4	0.0147399905114999	-0.497
4	3.290176380055243e-05	-0.5485
4	0.029073715	-0.6886
4	3.051757760097473e-05	1.786
5	0.1582517625318988	1.173
5	0.0515770916034989	1.074
5	0.0062031745317598	8.299
5	0.0007653236399995	-0.4521
5	0.0309119229058207	-0.508
5	0.0278649328611004	-0.2957
5	0.0029253959391608	1.242
5	0.0601687438258	-2.106
5	0.0131163598550001	2.859
5	0.0005292892500001	-0.8816
5	0.0385904316011593	-0.313
5	0.0025706290886997	-7.27
5	0.0007834434520006	-4.871
5	0.0002450942999994	-1.307
5	0.030567168804759	-0.4518
5	0.0173196784027611	-0.8688
5	0.0062870979671609	-0.5171
5	0.0583248146547594	-3.508
5	0.0016484260591598	1.015
5	0.0056819915270009	-1.076
5	0.0026798248099995	0.5609
5	6.198882999797206e-06	-0.508
5	0.030921936046	2.116
5	0.0001120567299999	-1.563
5	0.0027132034454995	-1.117
5	0.0003223419099995	-1.621
5	0.0124278070035206	-0.7215
5	0.0253424646699995	-3.45
5	0.0012640952999989	0.08599
5	0.0148906707660003	-3.953
5	0.0002245903000002	-13.39
5	0.0188884736919998	-0.5231
5	9.63211059996638e-05	-0.05901
5	0.0011916160441014	-0.9377
5	0.0174736981320009	0.8546
5	0.0252485279484613	1.386
5	0.0016245842233004	-1.639
5	0.0004568099899993	0.3036
5	0.003238201055999	7.122
5	0.0170979508349997	0.6452
5	0.0014081001216004	0.1298
5	0.0012402534481594	-4.835
5	5.102157599967683e-05	-2.253
5	0.0028276443444008	-1.854
5	0.0104670520458602	-0.9605
5	0.0033979416191209	-3.728
5	0.0259580611512202	0.2889
5	0.0191984172480008	2.762
5	0.0001287460320007	9.888
5	0.0009894370905012	-2.513
5	0.0030250548879999	0.6882
5	0.0059614181067191	0.1671
5	0.0040006637957592	-0.8271
5	0.0	-0.2732
5	0.0039534568593007	-1.907
5	0.0039310454860004	35.23
5	0.0059361457333997	0.5665
5	5.1975250659808125e-05	1.539
5	0.0177683831023021	-3.8
5	0.0	2.404
5	4.291534399847308e-06	2.273
5	2.574920630049604e-05	-1.977
5	0.0068717002841598	1.573
5	8.869171050118752e-05	-1.386
5	0.005928516499301	-2.321
5	0.0189952852647623	1.502
5	0.011521339028599	-8.483
5	0.0004982948260003	-0.5998
5	0.0124464030958622	0.3263
5	0.0002088546748	2.107
5	9.536743004190384e-07	-2.43
5	0.0185599332660011	3.345
5	0.0119714736892024	2.852
5	1.0967255000160492e-05	-2.594
5	0.0126013751817	4.237
5	4.768371599972454e-05	-1.202
5	0.0002055168149999	1.444
5	0.0146765709887004	-1.212
5	0.0228071218154592	-2.721
5	0.0098838809744998	1.517
5	0.0	-3.155
5	0.0156435970659991	-0.3509
5	8.153915479880425e-05	-0.0405
5	0.0376639367626214	-0.06617
5	6.103515729982689e-05	1.209
5	0.0189447399330218	0.155
5	0.0108442307149996	-7.781
5	2.2411346400019735e-05	-1.298
5	0.0089969636113025	0.3739
5	7.152557300216245e-06	-0.9924
5	0.0665583617916194	2.6
5	9.536743004190384e-07	-2.579
5	0.0001106262209997	3.631
5	0.0004482269312999	-0.8757
5	0.0200271605084196	0.3728
5	5.245208799742329e-06	-0.8177
5	0.0098729129999997	-2.315
5	0.0	-1.47
5	0.0474042894316211	0.4891
5	0.0005903244033609	3.38
5	4.768371599794818e-06	-0.5861
5	0.0081820487678001	2.536
5	1.0013580160617153e-05	6.194
5	0.019669532411001	1.171
5	1.4305115003665492e-06	0.7287
5	0.0118732452613601	2.022
5	0.0049786567857603	-1.388
5	0.0324029920893602	1.176
5	1.5258789201055833e-05	-0.1381
5	0.0109319689202198	-3.279
5	0.0731601715343996	-0.7037
5	0.0005965232838009	0.2479
5	0.0406680108842012	1.4
5	0.0509214392480004	7.48
5	2.7656554999921923e-05	16.75
5	0.0	-0.4494
5	0.0422029502515979	4.239
5	1.2397765999594412e-05	-3.03
5	1.9073485999498985e-05	-3.72
5	4.48226930007678e-05	1.313
5	0.0	0.3852
5	0.0099840163861024	-0.8889
5	0.123652458239901	-1.434
5	0.0001459121703	-0.2233
5	0.0002050399750004	3.229
5	1.811981199928425e-05	2.833
6	0.0142612456240023	-1.522
6	0.0052900314700004	-3.264
6	0.0020999908500005	-0.1375
6	0.0005187987999999	-0.5537
6	0.000658035275201	1.402
6	0.0010738372900007	0.5512
6	0.0024385452299977	1.289
6	0.0002775192299999	1.456
6	0.0008172988744998	-0.3066
6	0.0028791428099985	1.352
6	0.0016489029416	3.122
6	0.0034599304259987	-16.99
6	0.0053100585429994	-0.805
6	0.0018892288199996	3.149
6	0.0656776430711989	0.9805
6	0.0008497237890008	13.27
6	0.0108833312450009	3.543
6	0.0038175583345996	-49.79
6	0.0001316070519994	0.8289
6	0.0010004043999991	0.2816
6	0.0036220550590986	-3.739
6	0.0007696151903004	0.3888
6	0.0005035400416026	1.44
6	0.0146112443239037	-3.221
6	0.0019674301060046	-0.6756
6	0.0022087097185998	-11.31
6	0.0003070831311013	4.383
6	0.0	8.685
6	0.0046072005679995	-2.389
6	0.0681524281717038	15.35
6	0.0014142989986005	0.03861
6	6.484985349963779e-05	4.472
6	0.0002698898323014	-5.558
6	0.0354146958693011	2.148
6	0.0002641677839996	1.226
6	0.0521039959900058	3.518
6	0.0025014878125002	4.202
6	0.0514202114279989	0.09048
6	6.008148199931895e-05	-0.4541
6	0.000102043151001	1.614
6	2.384185800075045e-05	-3.517
6	0.0020847320489956	-5.103
6	0.1167573930743053	0.8848
6	0.0001831054669008	0.2287
6	0.0421762464666013	0.2668
6	0.0246343609844021	1.617
6	0.0060100553118989	-0.9916
6	0.0154142378050003	12.81
6	0.0001373291020012	-1.913
6	0.0100746159005993	-6.327
6	0.0059537889263001	0.04689
6	0.0317640298359993	-0.2266
6	9.536743004190384e-07	1.49
6	0.0185937884363003	6.007
6	0.0040206909446016	0.2484
6	0.0771827712330015	0.8148
6	8.201599199963994e-05	-7.423
6	2.8610230007330983e-06	-1.44
6	2.765655560033053e-05	0.7014
6	5.054473900045764e-05	0.8109
6	0.0008993148692031	-0.1332
6	0.0005044937137999	-2.04
6	0.0005388259919989	-3.682
6	0.0445642466847022	-0.08364
6	0.0002288818365983	-0.2682
6	0.0339450839956008	1.7
6	0.0002498626729998	5.627
6	0.0696058286004017	-21.24
6	0.0003299713100002	0.382
6	2.4795532301169487e-05	-4.316
6	0.003620147750901	0.766
6	0.0695238122222026	-1.411
6	0.0001230239870011	-9.515
6	4.482269320149612e-05	-1.067
6	0.000229835507099	-2.459
6	0.0168008800066026	-5.301
6	4.863738999993927e-05	-0.4194
6	0.0514650360105015	0.3763
6	4.3869019298981016e-05	1.025
6	1.9073486008380769e-06	-2.48
7	0.0911417045919993	-1.348
7	0.0435428620239974	2.163
7	0.2290878295540004	-1.819
7	0.0017204284799987	1.722
7	0.0755720137519997	0.2788
7	0.0229291914226994	0.2346
7	0.0001573562600007	-1.675
7	0.0330600740000033	0.3701
7	0.0367050168900018	-0.3463
7	0.0001144409190008	2.258
7	0.0157499311389983	0.2682
7	0.0262193682248987	3.519
7	0.0035762787025976	7.339
7	0.0005903244059997	2.751
7	0.0006494522199975	-0.504
7	0.0132026673180991	-1.127
7	5.149841300067237e-05	-1.69
7	0.0	-0.02633
7	0.0	0.6347
7	0.0007696151669041	2.774
7	9.250640850133608e-05	1.891
7	3.81469729937578e-06	-1.479
7	2.098083520252203e-05	-0.7224
7	2.479553229939313e-05	-0.7934
7	0.0029850005647986	6.968
7	0.0045413968909979	0.2743
7	0.0001811981210018	-1.353
7	0.0001306533805998	-0.1186
7	0.0068511963284993	-1.005
7	0.000119209288	1.254
7	0.0849380494995006	10.54
7	2.861023000022556e-05	-2.157
7	0.0020627975432994	-0.9365
7	0.0033845901550009	-3.672
7	0.0016031265229994	2.211
7	0.0003385543800007	0.9518
7	0.0005750656149992	-1.148
7	0.0244703290215024	3.352
7	0.0802831650410933	-0.1039
7	0.0117168429720013	-2.059
7	0.000110626218202	2.805
7	6.6757199999045724e-06	-2.704
7	0.0060081482209994	0.02934
7	0.0194377899159992	-1.614
7	0.0090589521709016	-0.358
7	0.0460968021533982	-1.943
7	0.0006370544486014	-0.4665
7	0.0001707077043011	-4.464
7	0.0762414913694993	-0.1572
7	0.0005512237573004	0.03849
7	0.0543956754386041	-0.5514
7	0.0006742477379013	-8.114
7	0.0891933461361027	1.02
7	0.0002670288099988	-1.425
7	0.0002212524459999	1.077
7	0.0004854202240007	10.66
7	0.000755310063301	0.2249
7	5.340576099932548e-05	-0.9616
7	0.0517883298992991	3.287
7	0.0389795300843971	1.042
7	0.007937431069001	-0.3956
7	0.1681947705300039	-3.641
7	0.0006580352816065	2.778
7	0.0005235672016983	-1.579
7	0.0001258850110001	-2.5
7	0.0001583099413018	-1.879
8	0.031827926405203	-0.2619
8	0.1592283258585034	-2.03
8	0.0006732940742999	-3.848
8	0.0122222899305004	-2.307
8	0.0001192092894992	-1.012
8	0.0001106262199996	0.3337
8	0.0001544952400003	3.784
8	0.0201578139999991	0.5058
8	0.0081968306743007	-1.961
8	0.1749124528387984	0.2996
8	0.0779380798422053	6.731
8	0.0120296479573003	-0.7756
8	0.0285234453995997	-1.5
8	0.0004644393930011	0.3889
8	0.0047521591239014	0.3144
8	0.0019063949600006	2.575
8	0.0020418167400002	1.779
8	0.0026588440000008	8.443
8	0.0002079009989959	-0.8922
8	9.346008390132e-05	-4.531
8	0.0029697418093004	4.654
8	1.4305115000112778e-05	-1.841
8	1.6212463599174498e-05	-1.743
8	0.0	-1.587
8	0.0089244843621028	1.697
8	0.0076179505154971	1.214
8	0.0126409529405986	-2.912
8	0.0003490448	1.668
8	0.0169401170455998	-1.152
8	3.81469729937578e-06	-3.054
8	0.0	-1.306
8	0.0321044920459989	-2.253
8	0.0010328292930008	-6.402
8	0.0006036758519982	3.045
8	0.0007257461499996	-1.352
8	0.0001392364530001	0.2722
8	0.0001239776599994	-0.3618
8	0.006266594134102	-3.263
8	0.0039424896742996	-1.538
8	0.0099182130786985	-0.563
8	0.0079364776038985	-0.9932
8	2.0980835300221656e-05	-0.9758
8	0.0009975433000004	-0.4872
8	0.0261993409294998	3.612
8	8.583069000067667e-05	-5.114
8	0.0108480457348996	-0.207
8	0.0098333356470003	3.619
8	1.2397766301575077e-05	1.885
8	1.9073486008380769e-06	-1.692
8	0.0069751738257988	0.0594
8	0.0088348392204995	-1.47
8	0.0001201629645066	6.073
8	0.0097799301327992	-6.696
8	2.384185800075045e-05	44.8
8	0.0259342194944007	-2.962
8	3.0517577300770427e-05	0.4516
8	3.71933000007374e-05	-0.07461
8	0.0001735687252999	-0.145
8	9.53674308998842e-05	-0.5688
8	0.0175724026176027	-13.21
8	6.294250500005205e-05	-0.7866
8	0.0384254453999002	-0.4804
8	0.0001296997000004	-3.177
8	0.0001735687269999	-1.439
8	9.822845300000438e-05	-11.06
8	0.0	-1.444
8	0.0004053115833002	0.4285
8	0.0	-0.2959
8	0.0062112808050009	-0.5618
8	0.0079078676425989	-0.761
8	0.0540904998547056	-3.933
8	4.768371599794818e-06	-0.3623
8	0.0005359649674012	-3.177
8	3.814697300086323e-05	-0.003834
8	2.861023000022556e-05	-1.313
8	3.719329799878324e-05	0.3716
8	0.0218982701267975	1.189
8	0.0176010134173019	-4.459
8	0.0079736709263009	0.3699
8	6.675720200632895e-06	-1.651
8	2.098083500001735e-05	1.722
8	0.0	2.302
8	7.629394499275577e-06	-0.9027
8	0.0195693967890004	-4.238
8	0.023344993228898	-2.241
8	5.8174134000665845e-05	-10.9
8	0.0375108714580001	2.228
8	0.0327434543899993	0.3822
8	0.0309686663777011	1.601
8	0.0955324209356955	0.8385
8	0.0552463529470017	-0.2594
8	0.0177412031961026	-5.531
8	0.0233850474634991	7.256
8	3.4332275500759124e-05	-1.074
8	0.0099678040919997	0.6895
8	0.045310974361401	0.7223
9	0.0437297819999997	-3.894
9	0.0091819760000007	-2.063
9	0.1269359581740001	5.335
9	0.0735092170186	1.37
9	0.049088478003	12.51
9	0.0286817555174998	-0.0753
