CHR.PHYS	RecombRate	Yield
1	0.000112101436	-5.816
1	0.00024600327	-2.88
1	2.4616718e-05	-2.504
1	0.001009196	3.824
1	0.0009611398	-0.6219
1	0.00043708086	-3.468
1	2.6628375e-05	2.201
1	3.091991e-05	-1.369
1	6.92904e-06	-1.262
1	0.006005943	-1.171
1	8.711219e-05	0.6075
1	5.7667494e-05	0.4022
1	1.5348196e-06	-0.3006
1	2.0116568e-05	-0.405
1	1.4305115e-06	-0.6122
1	0.011159003	0.3352
1	1.6152859e-05	0.4457
1	8.687377e-06	3.001
1	4.1142106e-05	-1.74
1	1.4901161e-08	-1.962
1	0.0005456209	0.8643
1	0.0050994903	0.3399
1	0.019487485	-0.7744
1	0.00048735738	-1.765
1	0.0001976639	1.348
1	0.0012783408	-0.3031
1	0.01684542	2.864
1	0.00021825731	-4.852
1	0.00026357174	-1.279
1	0.0004004985	0.3296
1	0.0216465	4.153
1	0.00042700768	0.3371
1	1.5437603e-05	-3.014
1	0.0003065169	0.5177
1	0.00023546815	-0.1431
1	0.00021532178	-1.616
1	1.9669533e-06	-3.147
1	0.0012136996	-2.827
1	0.0004325807	-1.912
1	8.255243e-06	0.4977
1	8.046627e-07	0.4641
1	0.00018039346	-0.3338
1	0.041227043	12.21
1	0.00025880337	-1.441
1	0.000108003616	24.13
1	0.0004169941	-2.732
1	0.00025516748	-3.848
1	8.1032515e-05	-3.079
1	9.655952e-06	-8.822
1	0.0013941526	0.729
1	0.0028589666	1.417
1	4.798174e-06	0.2633
1	0.00043779612	-1.79
1	0.00016462803	-1.452
1	0.0017341971	22.54
1	0.00028523803	-1.562
1	0.0013689399	1.044
1	0.0025912821	1.182
1	0.016807616	-1.483
1	0.00025719404	16.01
1	0.013745755	0.6097
1	0.0005055666	-3.764
1	1.1205673e-05	2.731
1	2.5242567e-05	2.489
1	8.943677e-05	1.286
1	0.0075124204	-0.7658
1	9.4503164e-05	-0.7224
1	5.5730343e-06	0.7569
1	2.9802322e-08	5.32
1	0.00026473403	-0.3415
1	2.682209e-07	1.962
1	0.000169456	0.8524
1	0.0039664507	2.219
1	6.198883e-06	1.285
1	5.0365925e-06	5.437
1	0.027925998	-5.295
1	0.00031203032	-1.475
1	0.00025585294	0.2222
1	3.0428171e-05	-5.589
1	0.00026205182	-5.03
1	0.0003322661	1.979
1	0.00012999773	0.2015
1	0.0002514422	-2.487
1	0.00071391463	-0.9313
1	2.9027462e-05	-1.082
1	5.6922436e-05	-1.413
1	0.00011211634	-1.056
1	0.0003605187	-1.907
1	0.00015857816	0.3808
1	0.0016001165	0.9828
1	0.000834167	4.709
1	0.00045865774	-0.1176
1	0.0002516508	-2.825
1	0.00014185905	1.151
1	0.013280243	3.177
1	5.1140785e-05	0.7637
1	1.6272068e-05	0.5399
1	9.986758e-05	0.09934
1	0.0001872778	-0.1131
1	5.850196e-05	3.239
1	0.0030887723	1.619
1	5.3048134e-06	-1.781
1	2.1576881e-05	1.069
1	0.03138721	1.777
1	5.6952238e-05	2.984
1	0.00030502677	0.2951
1	4.0233135e-05	-0.2649
1	0.0003978908	-3.34
1	0.00012782216	1.589
1	6.854534e-06	4.83
1	0.0008916557	-1.716
1	0.0007672906	-2.482
1	1.5497208e-06	0.5486
1	7.1942806e-05	0.1846
1	0.00045481324	-2.354
1	7.8082085e-06	2.716
1	0.0002796948	-0.1529
1	0.00016692281	-0.6645
1	8.493662e-06	-1.997
1	3.8802624e-05	1.369
1	3.8444996e-06	0.8198
1	3.874302e-07	0.4326
1	0.00025340915	21.02
1	8.672476e-06	-6.175
1	2.682209e-07	-47.52
1	0.00027695298	1.203
1	8.198619e-05	2.448
1	2.6524067e-06	3.705
1	0.036853075	-1.081
1	0.00075671077	2.23
1	0.00013306737	0.01211
1	0.0003091991	-1.258
1	9.649992e-05	0.6313
1	5.453825e-06	-2.364
1	8.940697e-08	-1.883
1	1.4603138e-06	2.203
1	0.00031465292	5.222
1	9.804964e-06	0.122
1	2.7149916e-05	-0.774
1	0.00034883618	2.801
1	0.00038987398	2.697
1	0.00014874339	-1.087
1	0.0004838407	-2.164
1	0.0368537	5.743
1	2.4080276e-05	-0.6447
1	0.00021100044	3.521
1	0.00045406818	0.3536
1	5.0902367e-05	-0.5426
1	0.00010764599	2.983
1	4.172325e-07	-0.9167
1	0.00031077862	-3.337
1	1.1384487e-05	-1.716
1	0.0004028082	-1.688
1	0.00020211935	12.45
1	0.00014984608	-0.08059
1	0.00025838614	1.911
1	0.00047707558	0.7477
1	0.0016180277	2.64
1	0.00016522408	-4.935
1	0.0002808571	-0.5771
1	3.6358833e-05	1.045
1	2.682209e-06	2.436
1	3.5762787e-07	-16.28
1	4.7683716e-07	0.2241
1	0.00012618303	-0.6298
1	0.00023627281	-2.892
1	9.000301e-05	1.577
1	0.000102221966	-0.9757
1	0.000102460384	-4.046
1	0.021927178	-1.876
1	7.855892e-05	1.729
1	0.00020551682	-0.3815
1	7.736683e-05	-6.786
1	1.3887882e-05	-0.4971
1	2.0503998e-05	-1.089
1	4.4822693e-05	12.67
1	3.1113625e-05	12.6
1	0.00021111965	12.82
1	0.0003427267	-21.07
1	7.665157e-05	-14.53
1	0.021888256	3.466
1	3.0994415e-05	0.5293
1	4.0650368e-05	0.6824
1	5.0127506e-05	-1.666
1	1.1920929e-07	-5.679
1	3.4570694e-05	-3.567
1	6.1392784e-06	-4.189
1	0.00033921003	-0.3303
1	7.861853e-05	-1.521
1	5.6684017e-05	0.3912
1	5.3703785e-05	8.182
1	0.00010472536	1.195
1	0.00018036366	-1.733
1	4.2796135e-05	0.498
1	1.9073486e-06	6.339
1	0.00019997358	-0.8101
1	0.00021660328	0.25
1	5.77569e-05	0.06877
1	3.796816e-05	-0.5821
1	9.3996525e-05	2.7
1	1.4424324e-05	-1.366
1	0.00036150217	-0.2466
1	0.00017750263	1.546
1	5.8233738e-05	-0.1181
1	0.00012075901	0.04479
1	4.017353e-05	-1.647
1	0.007074237	0.1104
1	1.1920929e-07	-2.686
1	5.9604645e-08	1.738
1	0.0	-2.318
1	1.090765e-05	-0.5852
1	3.385544e-05	2.614
1	1.7881393e-07	-2.909
1	2.3841858e-06	-0.1162
1	0.0	0.09368
1	8.940697e-07	-0.3868
1	2.2053719e-06	-0.8324
1	1.2040138e-05	-1.679
1	0.01686889	-0.282
1	7.6293945e-06	1.744
1	3.2901764e-05	-0.9308
1	3.3676624e-05	0.7225
1	3.9815903e-05	3.933
1	5.096197e-05	4.202
1	0.0002797842	2.968
1	1.1920929e-07	0.1038
1	4.9471855e-06	-0.505
1	5.5611134e-05	3.293
1	2.7477741e-05	1.091
1	6.955862e-05	-1.492
1	1.7881393e-07	2.586
1	3.6001205e-05	-1.524
1	0.00012123585	-0.4767
1	0.008463144	-2.005
1	0.00022542477	2.382
1	6.622076e-05	0.3445
1	7.987022e-06	1.296
1	2.3841858e-07	6.318
1	6.556511e-07	3.22
1	6.9618225e-05	-4.454
1	3.4570694e-06	-1.185
1	4.082918e-05	0.7402
1	3.5762787e-07	-0.09475
1	1.7881393e-07	-1.607
1	4.529953e-06	-0.6437
1	5.4240227e-06	-0.135
1	4.2915344e-06	-4.072
1	0.0	0.6412
1	1.1920929e-07	-1.209
1	5.9604645e-08	0.06649
1	0.0	-0.8712
1	2.0384789e-05	-2.52
1	3.9696693e-05	-0.6587
1	0.008833408	0.9293
1	1.5676022e-05	2.579
1	8.34465e-07	0.01055
1	0.0	1.399
1	4.7683716e-07	-4.493
1	7.712841e-05	-0.9932
1	9.417534e-06	-2.68
1	0.0	-1.488
1	1.2516975e-06	-0.8283
1	1.1324883e-06	-0.9666
1	7.212162e-06	-1.871
1	0.007764399	2.136
1	8.362532e-05	-3.012
1	9.739399e-05	1.441
1	2.503395e-06	-6.395
1	0.0049845576	1.324
1	0.0	2.384
1	0.001988709	1.972
1	5.841255e-06	0.3916
1	5.9604645e-08	0.5558
1	0.0	-1.566
1	1.7881393e-06	-2.694
1	0.023446739	-2.721
1	2.9802322e-06	-2.967
1	2.4139881e-05	8.894
1	6.401539e-05	-2.054
1	2.3066998e-05	-0.1705
1	3.1590462e-06	1.271
1	5.8233738e-05	-1.43
1	5.5730343e-05	-3.448
1	8.225441e-06	2.751
1	3.6537647e-05	-1.238
1	0.00021457672	-5.434
1	6.955862e-05	2.202
1	1.2695789e-05	-2.485
1	1.335144e-05	0.3231
1	5.364418e-07	-1.152
1	6.556511e-07	-3.158
1	4.5776367e-05	3.23
1	9.7453594e-05	0.4241
1	0.0005325675	0.836
1	0.00011771917	0.1615
1	0.00015115738	-0.2787
1	0.00019139051	0.5767
1	0.00010353327	-0.09937
1	9.6559525e-05	-0.3725
1	0.007832944	-2.2
1	1.1146069e-05	-0.4942
1	8.058548e-05	9.857
1	6.7949295e-05	-6.84
1	0.03169924	0.4701
1	0.00013124943	1.226
1	0.00020003319	-1.778
1	9.3221664e-05	-4.588
1	8.3863735e-05	-2.424
1	4.0113926e-05	2.481
1	7.4505806e-06	3.703
1	3.8981438e-05	-1.096
1	1.4841557e-05	2.491
1	3.8981438e-05	1.179
1	7.164478e-05	0.8015
1	7.688999e-06	0.03315
1	7.4505806e-06	1.193
1	1.0609627e-05	1.039
1	7.176399e-05	0.2447
1	0.00015032291	0.3572
1	5.9604645e-07	4.248
1	5.620718e-05	-0.3649
1	8.940697e-07	0.2266
1	0.00020724535	2.761
1	1.1920929e-07	3.359
1	0.003130436	-9.855
1	3.2186508e-06	2.079
1	8.404255e-06	-1.234
1	2.7179718e-05	-2.865
1	3.5762787e-07	-1.601
1	4.351139e-06	0.004029
1	0.0	1.068
1	5.543232e-06	-1.309
1	0.00196141	-0.1183
1	0.0	0.2616
1	0.0	-4.01
1	0.0	0.7064
1	0.0	-6.28
1	3.8146973e-06	0.5593
1	6.7949295e-06	2.337
1	3.993511e-06	-2.572
1	1.8835068e-05	20.99
1	0.006885946	-1.831
1	1.0371208e-05	0.8462
1	1.7166138e-05	5.768
1	1.4483929e-05	0.6808
1	6.556511e-07	0.003608
1	1.7881393e-07	7.453
1	0.01577884	-0.53
1	6.0617924e-05	-0.2276
1	9.3996525e-05	-0.4709
1	7.408857e-05	-2.414
1	8.5771084e-05	-3.402
1	2.8431416e-05	0.0
1	0.00022596121	-1.995
1	0.00010436773	-1.139
1	5.9604645e-07	3.905
1	0.00012141466	1.524
1	2.2113323e-05	-0.1848
1	2.4437904e-06	-2.663
1	5.9843063e-05	0.0
1	1.7523766e-05	7.474
1	8.1300735e-05	3.949
1	0.0049016476	-1.81
1	1.1026859e-05	-2.411
1	4.053116e-06	15.24
1	2.348423e-05	-2.591
1	2.2053719e-06	-1.667
1	0.0	-3.245
1	0.0	-0.4774
1	0.0	-15.37
1	6.3180923e-06	0.5749
1	1.4901161e-05	-10.35
1	0.0	2.945
1	9.4771385e-06	2.444
1	0.0075871944	0.1992
1	0.00010043383	-2.724
1	4.9591064e-05	-4.235
1	1.2755394e-05	-0.9305
1	3.5762787e-06	8.113
1	2.9206276e-06	-0.1275
1	4.4107437e-06	23.28
1	5.9604645e-08	-3.663
1	2.7418137e-06	-0.4904
1	5.4180622e-05	-0.2535
1	7.212162e-06	3.302
1	1.347065e-05	-8.825
1	6.556511e-07	-5.503
1	5.9604645e-06	-2.578
1	1.9907951e-05	0.2613
1	3.3676624e-05	0.0
1	0.0	0.5219
1	0.013198376	0.6639
1	1.0728836e-05	3.57
1	7.8201294e-05	4.355
1	0.00021874905	2.612
1	4.2915344e-05	-2.578
1	3.6001205e-05	0.7697
1	0.00011998415	-0.3501
1	2.5331974e-05	-1.251
1	6.943941e-05	1.73
1	2.3961067e-05	0.7106
1	0.0	-1.272
1	0.0435071	-0.8156
1	3.2663345e-05	-3.63
1	0.0014025569	1.2
1	0.00017464161	-2.524
1	0.00019663572	-0.2927
1	6.347895e-05	-0.5935
1	0.00037628412	2.296
1	4.2796135e-05	-3.366
1	5.9604645e-06	-0.2544
1	0.00013780594	-2.538
1	0.00016999245	-2.584
1	3.0994415e-06	1.581
1	3.0994415e-06	0.1992
1	0.0002143979	0.0
1	9.256601e-05	0.8727
1	0.00013136864	-1.038
1	1.9669533e-06	-3.329
1	0.00011539459	-19.18
1	0.00020623207	-2.144
1	6.8604946e-05	-6.877
1	0.0002629161	1.106
1	3.3915043e-05	0.3237
1	0.00010180473	9.984
1	8.85725e-05	-10.53
1	1.6093254e-06	2.646
1	0.00029307604	8.134
1	2.0205975e-05	-0.008964
1	5.5611134e-05	1.186
1	0.00015848875	1.57
1	8.928776e-05	5.427
1	5.4478645e-05	-0.6893
1	2.3841858e-07	2.456
1	7.0512295e-05	0.4215
1	0.00013327599	-4.007
1	0.00020104647	2.211
1	0.00014489889	1.232
1	0.000115692616	-3.995
1	3.838539e-05	-1.585
1	8.237362e-05	2.864
1	0.00047266483	0.1839
1	1.7285347e-05	0.506
1	0.00027018785	-0.04257
1	5.9604645e-08	6.746
1	0.000101566315	-1.15
1	2.5629997e-06	-0.2174
1	6.1392784e-06	1.268
1	0.014167666	1.133
1	4.184246e-05	1.658
1	1.3709068e-06	6.028
1	0.00019830465	1.75
1	0.00011456013	3.043
1	3.3557415e-05	1.677
1	4.887581e-05	-2.003
1	7.987022e-06	5.7
1	1.5854836e-05	-2.092
1	4.0471554e-05	2.276
1	1.9967556e-05	-0.5909
1	2.7418137e-06	7.073
1	4.7683716e-07	-2.374
1	8.761883e-05	-10.53
1	4.7564507e-05	2.219
1	0.0	-0.544
1	9.4115734e-05	-5.097
1	3.170967e-05	-2.188
1	3.4332275e-05	-0.2064
1	2.4855137e-05	-0.3525
1	1.7523766e-05	-7.643
1	0.009706676	-1.247
1	0.023192406	-1.095
1	8.0764294e-05	2.356
1	0.00010448694	9.726
1	2.9981136e-05	3.099
1	2.95043e-05	-4.462
1	7.748604e-06	-0.4839
1	2.0503998e-05	0.9142
1	5.6624413e-06	-1.813
1	7.265806e-05	-0.01415
1	0.0	-4.624
1	0.0002322793	0.3304
1	1.7881393e-07	1.706
1	0.00022238493	-0.01003
1	0.00019347668	-16.76
1	2.1398067e-05	-0.9554
1	0.00018209219	-7.824
1	3.8206577e-05	1.965
1	0.000115156174	-4.05
1	0.015904725	1.246
1	5.811453e-05	-1.633
1	1.4066696e-05	-2.179
1	7.748604e-07	0.8148
1	5.877018e-05	-1.674
1	0.00011342764	2.368
1	0.0	3.669
1	0.0	2.148
1	5.9843063e-05	24.65
1	4.4047832e-05	5.92
1	3.838539e-05	0.7165
1	8.112192e-05	2.023
1	0.00014615059	1.352
1	1.9073486e-05	-2.685
1	8.004904e-05	0.9798
1	2.3841858e-07	0.4897
1	0.00016367435	1.713
1	2.169609e-05	1.339
1	5.9604645e-08	-1.327
1	6.914139e-06	-1.809
1	0.0066960454	-0.515
1	8.761883e-06	-0.9545
1	2.0086765e-05	-2.537
1	3.2782555e-06	-4.067
1	0.0	-2.664
1	5.2452087e-06	-15.12
1	1.3887882e-05	-7.952
1	9.834766e-06	0.004908
1	5.9604645e-08	9.258
1	1.180172e-05	2.06
1	7.4505806e-06	1.801
1	8.940697e-07	-5.008
1	5.4359436e-05	-0.5844
1	3.272295e-05	1.962
1	2.3841858e-07	3.718
1	2.6881695e-05	-0.08994
1	1.090765e-05	5.281
1	6.055832e-05	3.557
1	0.0057037473	-0.9069
1	2.8789043e-05	1.341
1	2.9921532e-05	1.155
1	3.5762787e-07	0.1532
1	4.8220158e-05	-0.6836
1	0.00013238192	1.237
1	2.0503998e-05	0.7603
1	0.0066491365	-12.35
1	2.3961067e-05	-16.88
1	0.00012248755	-3.991
1	2.259016e-05	-5.407
1	2.014637e-05	-0.7832
1	1.3887882e-05	-4.124
1	5.3584576e-05	-3.021
1	2.092123e-05	0.06987
1	4.172325e-07	7.253
1	1.3113022e-06	0.8494
1	2.1994114e-05	-2.199
1	0.0046275854	2.111
1	3.540516e-05	0.6371
1	1.7523766e-05	-2.964
1	0.0	0.3484
1	4.6908855e-05	6.437
1	7.033348e-06	1.007
1	4.130602e-05	-1.169
1	6.556511e-05	-3.541
1	4.7683716e-06	1.072
1	1.23381615e-05	-0.1494
1	6.5386295e-05	-0.9024
1	2.5629997e-05	0.3095
1	1.1920929e-05	-0.3538
1	0.0039001107	-0.9628
1	0.0	-2.942
1	5.00679e-06	-1.831
1	2.8014183e-06	-1.719
1	5.1140785e-05	-2.021
1	9.23872e-06	-0.917
1	1.4543533e-05	-2.111
1	5.7816505e-06	-2.712
1	0.0	0.06891
1	0.0	-0.6307
1	0.0	0.9608
1	0.0	0.6588
1	2.0861626e-06	-2.054
1	0.0	-0.5056
1	1.4066696e-05	-0.6457
1	0.0	0.6112
1	5.722046e-06	1.369
1	1.1563301e-05	0.5739
1	8.523464e-06	-0.9965
1	3.516674e-06	0.2809
1	1.3709068e-06	0.2088
1	4.130602e-05	17.89
1	1.4305115e-06	-1.636
1	3.516674e-06	0.9635
1	6.556511e-05	-1.102
1	5.6624413e-06	3.242
1	0.0	2.222
1	0.0001463294	-0.5617
1	6.7949295e-06	1.898
1	3.3974648e-05	10.2
1	4.8577785e-05	1.284
1	2.8014183e-06	2.611
1	9.781122e-05	1.186
1	4.7147274e-05	-0.7152
1	3.2901764e-05	-4.441
1	5.7041645e-05	-2.249
1	2.8252602e-05	3.877
1	6.9499016e-05	-1.885
1	1.168251e-05	6.679
1	2.014637e-05	1.086
1	6.914139e-06	-2.251
1	2.5212765e-05	-3.305
1	1.3649464e-05	-2.828
1	1.257658e-05	-6.4
1	1.2636185e-05	11.11
1	0.00011712313	-1.505
1	8.6426735e-06	1.125
1	2.3782253e-05	1.384
1	1.2636185e-05	-1.132
1	5.364418e-07	12.82
1	0.0	1.234
1	0.016444921	0.857
1	5.877018e-05	2.237
1	2.4616718e-05	-2.224
1	3.927946e-05	-0.09221
1	2.7120113e-05	-2.642
1	5.185604e-05	-2.442
1	3.695488e-06	0.8621
1	6.8843365e-05	-0.9295
1	6.2286854e-05	-4.556
1	7.1525574e-06	-1.745
1	0.00020414591	0.4546
1	1.579523e-05	-0.02747
1	1.7881393e-07	-6.185
1	4.4822693e-05	0.3128
1	3.927946e-05	7.755
1	3.325939e-05	1.207
1	4.5001507e-05	-0.1407
1	9.173155e-05	3.235
1	0.0	0.3745
1	4.529953e-06	-0.4524
1	3.0577183e-05	-1.621
1	5.6028366e-06	1.08
1	2.0682812e-05	8.758
1	1.0967255e-05	-1.051
1	4.6610832e-05	0.0
1	4.053116e-05	-0.8847
1	3.874302e-06	-1.003
1	9.0658665e-05	0.5515
1	3.3080578e-05	-0.1834
1	3.2305717e-05	-0.8326
1	0.0001386404	-3.044
1	4.1127205e-06	0.3048
1	1.7642975e-05	-1.677
1	0.0057830215	0.6958
1	2.0861626e-05	9.504
1	5.9604645e-08	-3.307
1	5.00679e-06	-4.082
1	7.748604e-07	-3.505
1	1.1324883e-06	4.173
1	0.0	2.779
1	1.9431114e-05	-1.184
1	3.3676624e-05	5.922
1	3.695488e-06	-5.424
1	0.0	-3.882
1	1.1861324e-05	-2.051
1	2.3245811e-06	-3.377
1	1.9669533e-06	0.8472
1	0.0	1.595
1	4.887581e-06	-1.072
1	2.2113323e-05	0.3287
1	5.9604645e-08	-2.887
1	5.1259995e-06	0.6638
1	1.9848347e-05	0.7238
1	1.2755394e-05	5.04
1	1.3947487e-05	-1.028
1	0.026780069	5.322
1	9.715557e-06	-0.5623
1	0.00013923645	-1.495
1	0.00037902594	-0.6347
1	3.3140182e-05	0.2677
1	1.9192696e-05	2.248
1	0.0	1.849
1	4.351139e-05	-3.719
1	6.556511e-07	-8.325
1	0.0	2.874
1	1.1920929e-07	-0.7067
1	4.4226646e-05	0.7528
1	0.00011307001	-0.5169
1	0.0	-2.783
1	0.000100672245	-1.097
1	1.4960766e-05	2.074
1	0.0	-2.52
1	9.0420246e-05	-0.3142
1	4.827976e-06	0.07484
1	7.748604e-07	-0.375
1	1.9490719e-05	-1.007
1	6.0915947e-05	2.679
1	5.9604645e-07	0.3694
1	0.00011104345	-3.724
1	1.6093254e-06	-0.856
1	1.5497208e-06	-0.6682
1	5.9604645e-08	1.979
1	4.9173832e-05	-1.374
1	5.9604645e-08	-3.057
1	5.3584576e-05	-1.897
1	2.527237e-05	0.3991
1	8.177757e-05	-0.5227
1	0.026294172	-1.921
1	2.0623207e-05	2.769
1	2.9563904e-05	-1.845
1	2.771616e-05	-2.807
1	1.0073185e-05	-0.9532
1	7.69496e-05	-0.7747
1	2.8371811e-05	-0.01317
1	1.9073486e-06	4.369
1	0.0	-0.8062
1	3.5762787e-07	-0.7303
1	8.34465e-07	-0.6077
1	7.367134e-05	-2.677
1	3.6120415e-05	-0.264
1	8.5651875e-05	2.09
1	0.00015741587	-2.592
1	3.7252903e-05	0.6023
1	1.9609928e-05	1.643
1	8.8870525e-05	-2.653
1	4.4107437e-06	-0.9968
1	8.821487e-06	-0.3539
1	1.758337e-05	1.29
1	1.3291836e-05	0.536
1	0.0	0.848
1	2.9206276e-06	-0.366
1	2.849102e-05	-0.7986
1	1.7285347e-06	0.3508
1	6.0796738e-06	-0.5288
1	5.352497e-05	-9.264
1	1.4483929e-05	-0.5551
1	3.8206577e-05	-1.908
1	1.23381615e-05	0.8213
1	3.5464764e-05	-0.5497
1	4.5001507e-05	-8.241
1	1.7225742e-05	1.527
1	5.9604645e-08	-24.41
1	1.5497208e-05	1.256
1	3.9339066e-06	1.613
1	2.9802322e-07	-0.3747
1	0.0	-13.44
1	0.0069242716	-0.5397
1	6.377697e-06	0.5147
1	0.0	-0.1186
1	0.0	14.57
1	1.9669533e-06	0.3339
1	2.9623508e-05	-1.399
1	0.00793463	-3.408
1	0.0	22.71
1	7.033348e-06	-0.7383
1	0.0009989142	0.1506
1	0.07878125	-3.89
1	0.0014361143	4.473
1	0.00011026859	-1.45
1	7.1525574e-07	0.5027
1	0.00011265278	-2.054
1	6.663799e-05	-5.11
1	0.0	-3.125
1	1.3828278e-05	12.3
1	2.0742416e-05	0.3611
1	0.00025618076	-1.622
1	3.9219856e-05	0.3657
1	0.00028419495	8.758
1	1.0728836e-06	-2.38
1	0.0005606413	0.4299
1	6.318092e-05	-0.7055
1	0.00018048286	1.215
1	0.00016248226	1.806
1	6.377697e-05	5.368
1	0.00012493134	-0.4855
1	9.1552734e-05	-15.32
1	2.2292137e-05	0.2358
1	0.00043690205	3.352
1	9.560585e-05	2.646
1	3.5762787e-07	-5.344
1	0.00028681755	0.7173
1	0.00016140938	-2.614
1	5.531311e-05	-1.337
1	7.343292e-05	9.395
1	9.536743e-07	-2.462
1	2.9444695e-05	-2.582
1	5.9604645e-06	-0.7842
1	4.0769577e-05	-3.001
1	3.0517578e-05	-0.8188
1	8.34465e-07	0.951
1	2.3841858e-07	1.282
1	0.00020897388	4.426
1	0.014835596	-0.8493
1	1.5497208e-05	0.4177
1	2.3841858e-07	0.4775
1	8.225441e-06	-6.392
1	2.3841858e-06	-3.52
1	9.894371e-06	4.109
1	2.7179718e-05	-0.3244
1	1.168251e-05	-2.394
1	3.0994415e-06	-18.32
1	4.6491623e-06	1.171
1	0.04749441	2.831
1	4.5657158e-05	-0.8763
1	0.00012099743	-3.143
1	1.2636185e-05	-3.151
1	0.00010955334	-2.795
1	0.0	0.08214
1	5.2452087e-06	-3.513
1	9.9658966e-05	-8.106
1	1.1920929e-07	2.309
1	5.722046e-06	2.125
1	7.605553e-05	-0.1617
1	0.00012898445	1.681
1	5.90086e-05	1.614
1	2.6226044e-06	0.9588
1	1.2040138e-05	-1.001
1	9.191036e-05	-2.913
1	2.2888184e-05	4.635
1	5.4717064e-05	-3.71
1	2.3841858e-06	0.2674
1	5.7697296e-05	1.344
1	3.6597252e-05	0.5888
1	0.000114917755	2.77
1	4.0769577e-05	-0.5678
1	0.01173687	3.775
1	8.106232e-06	2.584
1	1.1920929e-07	0.1034
1	1.21593475e-05	1.784
1	1.1920929e-06	1.414
1	0.0	-1.69
1	0.0	-3.621
1	6.914139e-06	1.974
1	1.7762184e-05	-1.065
1	3.9815903e-05	1.781
1	2.682209e-05	-1.357
1	0.0020006895	-0.3055
1	0.0	5.442
1	2.1457672e-06	-10.94
1	0.0009965897	0.4275
1	8.34465e-07	-3.125
1	1.3113022e-06	-0.5519
1	0.035933256	0.4232
1	4.1127205e-05	-2.924
1	2.5987625e-05	2.851
1	3.5762787e-07	-0.1536
1	1.4662743e-05	-2.452
1	7.6174736e-05	-0.9949
1	6.830692e-05	2.777
1	5.722046e-06	-0.9414
1	0.0	-1.355
1	1.8119812e-05	-1.741
1	1.168251e-05	1.652
1	1.5497208e-06	-0.2183
1	2.1457672e-05	0.2499
1	4.6253204e-05	-3.09
1	2.7775764e-05	-0.859
1	5.4240227e-05	1.037
1	1.1920929e-07	2.21
1	2.4557114e-05	3.667
1	0.0	0.3308
1	3.7789345e-05	1.087
1	3.2305717e-05	2.661
1	5.6266785e-05	4.427
1	2.5987625e-05	-0.3692
1	2.002716e-05	-1.329
1	6.7949295e-06	-13.99
1	2.1100044e-05	-3.133
1	0.032317996	-0.3617
1	0.00013136864	0.7618
1	0.00013887882	0.0
1	9.3340874e-05	5.103
